,ltable_id,rtable_id,id,name,year,rating,rank,num_players,min_num_players,max_num_players,gameplay_time,min_gameplay_time,max_gameplay_time,min_age,complexity_weight,category,mechanisms,type,BGG_link,store_names,store_prices,links_to_buy,availability,international_store
10,4893,2528,4893,Code 777,1985.0,6.8,1125.0,2-5,2.0,5.0,60  Min,60.0,60.0,10.0,2.34,Deduction;Puzzle,Paper-and-Pencil,Headband deduction games,http://www.boardgamegeek.com/boardgame/443,"Cardhaus,Cool Stuff Inc.,Miniature Market,Amazon.com,Noble Knight Games,Time Well Spent Games,Noble Knight Games,Funagain Games,Game Surplus,,Starlit Citadel,Amazon.com,Great Boardgames,BoardGameBliss,HitGames.ca,Starlit Citadel,BoardGameBliss,Shiregames,Amazon.com,Green Knight Games,Amazon.com","$32.99,$33.49,$33.49,$25.21,$30.00,$37.50,$39.95,$39.96,$22.50,Prices from $ 14.00,CAD 30.99,CAD  30.99,CAD 43.95,CAD 44.95,CAD 47.99,CAD 27.99,CAD 29.95,£34.99,£38.49,£39.49,""EUR 41,90""","http://www.cardhaus.com/catalog/board_games/code_777_30th_anniversary_edition/337353?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.coolstuffinc.com/p/215905?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.miniaturemarket.com/sg1001a.html?utm_source=boardgameprices.com&utm_medium=feed&utm_campaign=Product_Feed&utm_term=code777,http://www.amazon.com/Code-30th-Anniversary-Board-Game/dp/B011PO93RA%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB011PO93RA,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147435459_A_InventoryID_E_2148260885_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,https://timewellspentgames.com/products/code-777-30th-anniversary-edition?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147591504_A_InventoryID_E_2148277368_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,https://www.funagain.com/control/product?product_id=033472&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.gamesurplus.com/product_info.php?products_id=1411&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Code%20777&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.starlitcitadel.com/games/code-777-30th-anniversary-edition.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.amazon.ca/Stronghold-Games-Code-Anniversary-Board/dp/B011PO93RA%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB011PO93RA,http://www.greatboardgames.ca/code-777.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.boardgamebliss.com/collections/all/products/code-778?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.hitgames.ca/code-777-30th-anniversary-edition.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.starlitcitadel.com/games/code-777.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.boardgamebliss.com/collections/all/products/code-777?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://shiregames.com/khxc/index.php?app=gbu0&ns=prodshow&ref=777&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.amazon.co.uk/Code-777-30th-Anniversary-Edition/dp/B011PO93RA%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB011PO93RA,http://www.greenknightgames.co.uk/products/Code-777%3A-30th-Anniversary-Limited-Edition.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=code777,http://www.amazon.de/Code-777-30th-Anniversary-Edition/dp/B011PO93RA%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB011PO93RA","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,Unavailable,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,Unavailable,Unavailable,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True"
11,6238,8236,6238,Ace of Aces: Balloon Buster,1985.0,6.2,5518.0,2,2.0,2.0,20  Min,20.0,20.0,10.0,2.09,Aviation / Flight;Wargame;World War I,Simulation;Simultaneous Action Selection,Ace of Aces;Ace of Aces WWI Family;Picture Book Games,http://www.boardgamegeek.com/boardgame/5736,"Amazon.com,Noble Knight Games,Noble Knight Games,","$45.99,$70.00,$75.00,Prices from $ 44.00","http://www.amazon.com/RETURN-KINGS-Misaki-Hatta-tapestry/dp/B01KBWFDSK%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01KBWFDSK,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_7557_A_InventoryID_E_2148218086_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aceaceballoonbuster,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_7557_A_InventoryID_E_2148011767_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aceaceballoonbuster,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Ace%20of%20Aces%20-%20Balloon%20Buster&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock,In Stock","False,False,False,False"
12,6292,9011,6292,Star Trek: The Enterprise^4 Encounter,1985.0,5.9,9361.0,2-4,2.0,4.0,60  Min,60.0,60.0,10.0,2.2,Movies / TV / Radio theme;Science Fiction,Set Collection,Star Trek,http://www.boardgamegeek.com/boardgame/5786,BoardGameCo,$15.99,http://boardgameco.com/product/star-trek-the-enterprise4-encounter/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=startrekenterprise%5E4encounter,In Stock,False
13,20,9944,20,Korea: The Forgotten War,2003.0,8.1,1906.0,2,2.0,2.0,360  Min,360.0,360.0,16.0,4.21,Korean War;Modern Warfare;Wargame,Dice Rolling;Hex-and-Counter;Simulation,Country: Korea;Operational Combat Series,http://www.boardgamegeek.com/boardgame/6581,"Cool Stuff Inc.,Noble Knight Games,Amazon.com,Noble Knight Games,","$62.99,$40.00,$71.99,$74.95,Prices from $ 34.00","http://www.coolstuffinc.com/p/207811?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=koreaforgottenwar,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1972106314_A_InventoryID_E_2148355850_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=koreaforgottenwar,http://www.amazon.com/MMP-Multi-Man-Publications-NA-Forgotten/dp/B00OL8NFC2%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00OL8NFC2,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147559864_A_InventoryID_E_2148329037_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=koreaforgottenwar,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Korea%3A%20The%20Forgotten%20War&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","Unavailable,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False"
14,46,1245,46,Munchkin 3: Clerical Errors,2003.0,6.5,,3-6,3.0,6.0,90  Min,90.0,90.0,10.0,1.86,Card Game;Expansion for Base-game;Fantasy;Fighting;Humor,Card Drafting;Dice Rolling;Hand Management;Take That;Variable Player Powers,Munchkin,http://www.boardgamegeek.com/boardgame/6606,"Roll for Crit,Miniature Market,Cool Stuff Inc.,Game Nerdz,Funagain Games,Boardlandia,,Great Boardgames,Apt to Game,GeekStop Games,Starlit Citadel,HitGames.ca,Amazon.com,Amazon.com,Green Knight Games,Shiregames,Amazon.com","$11.99,$12.99,$13.49,$14.38,$15.99,$19.99,Prices from $ 17.00,CAD 16.95,CAD 18.50,CAD 18.99,CAD 19.99,CAD 25.99,CAD  28.42,£12.21,£17.99,£14.99,""EUR 12,10""","http://www.rollforcrit.com/product/munchkin-3-clerical-errors/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.miniaturemarket.com/sjg1416.html?utm_source=boardgameprices.com&utm_medium=feed&utm_campaign=Product_Feed&utm_term=munchkin3clericalerror,http://www.coolstuffinc.com/p/135867?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.gamenerdz.com/munchkin-3-clerical-errors?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,https://www.funagain.com/control/product?product_id=014429&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,https://boardlandia.com/products/munchkin-3-clerical-errors-revised-edition?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Munchkin%203%3A%20Clerical%20Errors&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.greatboardgames.ca/munchkin-3-clerical-errors.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.apttogame.com/munchkin-3-clerical-errors?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://geekstopgames.com/game.php?Munchkin-3-351=&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.starlitcitadel.com/games/munchkin-3-clerical-errors.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.hitgames.ca/munchkin-3-clerical-errors-revised-edition.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.amazon.ca/Board-Games-Munchkin-Clerical-Errors/dp/B0165L0BCO%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0165L0BCO,http://www.amazon.co.uk/Munchkin-Revised-Color-Card-Game/dp/B003S9W4AY%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB003S9W4AY,http://www.greenknightgames.co.uk/products/Munchkin-3%3A-Clerical-Errors.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://shiregames.com/khxc/index.php?app=gbu0&ns=prodshow&ref=775&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=munchkin3clericalerror,http://www.amazon.de/Steve-Jackson-Games-1416-Munchkin/dp/1556347138%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1556347138","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,Unavailable,In Stock","False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True"
15,52,9120,52,Battlelines: The Stalingrad Campaign,2003.0,6.5,6939.0,2-6,2.0,6.0,60  Min,60.0,60.0,12.0,2.67,Card Game;Wargame;World War II,Action Point Allowance System;Campaign / Battle Card Driven;Hand Management;Point to Point Movement,Country: Russia;Video Tape Box Games,http://www.boardgamegeek.com/boardgame/6611,BoardGameBliss,CAD 21.95,http://www.boardgamebliss.com/collections/all/products/battlelines-the-stalingrad-campaign?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=battlelinestalingradcampaign,Unavailable,True
16,103,609,103,Lunar Rails,2003.0,6.9,2014.0,2-6,2.0,6.0,180-240  Min,180.0,240.0,10.0,2.79,Economic;Science Fiction;Trains;Transportation,Crayon Rail System;Pick-up and Deliver;Route/Network Building,Admin: Better Description Needed!;Empire Builder Rail Games;Moon/Lunar,http://www.boardgamegeek.com/boardgame/6663,"Cool Stuff Inc.,BoardGameCo,Noble Knight Games,Game Surplus,Noble Knight Games,Amazon.com,,HitGames.ca,Amazon.com,Amazon.com,Amazon.com","$34.20,$21.99,$25.00,$34.20,$34.95,$45.00,Prices from $ 35.00,CAD 46.99,CAD  53.47,£107.43,""EUR 32,79""","http://www.coolstuffinc.com/p/135499?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=lunarrail,http://boardgameco.com/product/lunar-rails/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=lunarrail,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_441059694_A_InventoryID_E_2148370435_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=lunarrail,http://www.gamesurplus.com/product_info.php?products_id=166&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=lunarrail,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_441059694_A_InventoryID_E_2148017352_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=lunarrail,http://www.amazon.com/Mayfair-Games-MFG4600-Lunar-Rails/dp/B0006HCVZE%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0006HCVZE,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Lunar%20Rails&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.hitgames.ca/lunar-rails.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=lunarrail,http://www.amazon.ca/Mayfair-Games-MFG4600-Lunar-Rails/dp/B0006HCVZE%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0006HCVZE,http://www.amazon.co.uk/Lunar-Rails-by-Mayfair-Games/dp/B01LWAD78H%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LWAD78H,http://www.amazon.de/Mayfair-MFG4600-Lunar-englischsprachige-Version/dp/B0006HCVZE%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0006HCVZE","Unavailable,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False,False,False,True,True,True,True"
17,114,6948,114,Killer Bunnies and the Quest for the Magic Carrot VIOLET Booster,2003.0,6.4,,2-8,2.0,8.0,90  Min,90.0,90.0,12.0,2.1,Animals;Card Game;Expansion for Base-game;Humor;Negotiation,Dice Rolling;Hand Management;Take That;Trading,Animals: Rabbits;Killer Bunnies,http://www.boardgamegeek.com/boardgame/6673,"Great Boardgames,Apt to Game,Amazon.com,Amazon.com,Amazon.com","CAD 12.95,CAD 19.50,CAD  22.95,£9.45,""EUR 35,55""","http://www.greatboardgames.ca/killer-bunnies-violet-booster-deck.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=killerbunniequestformagiccarrotvioletbooster,http://www.apttogame.com/killer-bunnies-and-the-quest-for-the-magic-carrot-violet-booster?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=killerbunniequestformagiccarrotvioletbooster,http://www.amazon.ca/Playroom-Entertainment-Killer-Bunnies-Booster/dp/B0002V82OI%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0002V82OI,http://www.amazon.co.uk/Playroom-Entertainment-697268-Bunnies-Booster/dp/B000GY1FFE%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000GY1FFE,http://www.amazon.de/Killer-Bunnies-Quest-Magic-Carrot/dp/B0002V82OI%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0002V82OI","In Stock,In Stock,In Stock,In Stock,In Stock","True,True,True,True,True"
18,163,1691,163,Liberty: The American Revolution 1775-83,2003.0,7.2,1640.0,2,2.0,2.0,180  Min,180.0,180.0,12.0,2.6,Age of Reason;American Revolutionary War;Wargame,Action Point Allowance System;Dice Rolling;Secret Unit Deployment,Block wargames;Country: USA;Holidays:  4th of July,http://www.boardgamegeek.com/boardgame/6719,"Cool Stuff Inc.,Noble Knight Games,Amazon.com,Noble Knight Games,Funagain Games,,BoardGameBliss,Amazon.com,Amazon.com","$53.99,$34.00,$49.95,$53.95,$53.99,Prices from $ 51.00,CAD 52.95,CAD  176.92,""EUR 161,00""","http://www.coolstuffinc.com/p/136226?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=libertyamericanrevolution177583,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147354206_A_InventoryID_E_2148402283_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=libertyamericanrevolution177583,http://www.amazon.com/Liberty-American-Revolution-1775-83-Columbia/dp/B003IK9O88%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB003IK9O88,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147354206_A_InventoryID_E_2148261174_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=libertyamericanrevolution177583,https://www.funagain.com/control/product?product_id=032391&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=libertyamericanrevolution177583,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Liberty%3A%20The%20American%20Revolution%201775-83&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.boardgamebliss.com/collections/all/products/liberty-the-american-revolution-1775-83?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=libertyamericanrevolution177583,http://www.amazon.ca/Liberty-American-Revolution-Columbia-Games/dp/B01LW891FX%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LW891FX,http://www.amazon.de/Liberty-American-Revolution-Columbia-Games/dp/B01LW891FX%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LW891FX","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,Unavailable,In Stock,In Stock","False,False,False,False,False,False,True,True,True"
19,219,4933,219,The Ark of the Covenant,2003.0,7.0,929.0,2-5,2.0,5.0,30  Min,30.0,30.0,8.0,1.92,Ancient;City Building;Religious,Area Control / Area Influence;Tile Placement,Bible Games;Carcassonne,http://www.boardgamegeek.com/boardgame/6779,"Amazon.com,Noble Knight Games,Game Surplus,","$69.99,$125.00,$16.50,Prices from $ 24.00","http://www.amazon.com/The-Ark-of-the-Covenant/dp/B0006HCWNU%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0006HCWNU,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-908806486_A_InventoryID_E_2148418500_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=arkcovenant,http://www.gamesurplus.com/product_info.php?products_id=12&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=arkcovenant,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Ark%20Of%20The%20Covenant&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,Unavailable,In Stock","False,False,False,False"
20,287,6695,287,Transformers Armada:  Battle for Cybertron,2003.0,6.2,5454.0,2-4,2.0,4.0,30  Min,30.0,30.0,8.0,1.68,Card Game;Fighting;Miniatures;Movies / TV / Radio theme;Science Fiction,Campaign / Battle Card Driven;Roll / Spin and Move;Variable Player Powers,80's Cartoons;Transformers,http://www.boardgamegeek.com/boardgame/6841,"Noble Knight Games,Amazon.com,","$48.00,$73.40,Prices from $ 29.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147588161_A_InventoryID_E_2148285398_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=transformerarmadabattleforcybertron,http://www.amazon.com/Transformers-Armada-Battle-Cybertron-Game/dp/B00008WQ3P%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00008WQ3P,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Transformers%20Armada%20-%20Battle%20for%20Cybertron&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
21,383,8626,383,Sweden Fights On,2003.0,7.7,2301.0,1-2,1.0,2.0,240  Min,240.0,240.0,12.0,3.52,Pike and Shot;Wargame,Hex-and-Counter,Age of Kings;Country: Sweden;Musket & Pike Battle Series;Solitaire Games;Solitaire Wargames,http://www.boardgamegeek.com/boardgame/6930,"Noble Knight Games,Amazon.com,","$150.00,$269.95,Prices from $ 114.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1247383669_A_InventoryID_E_2148454568_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=swedenfight,http://www.amazon.com/GMT-Sweden-Fights-Battles-Thirty/dp/B00775VFK0%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00775VFK0,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Sweden%20Fights%20On&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
22,435,3779,435,Mission Command Sea,2003.0,5.9,5543.0,2,2.0,2.0,10  Min,10.0,10.0,8.0,1.5,Miniatures;Modern Warfare;Nautical;Wargame,Dice Rolling;Roll / Spin and Move,Mission Command,http://www.boardgamegeek.com/boardgame/6980,"Noble Knight Games,Amazon.com,","$24.00,$41.38,Prices from $ 24.00","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147393389_A_InventoryID_E_2148358966_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=missioncommandsea,http://www.amazon.com/Board-Military-Milton-Bradley-C-001B/dp/B0000ALBW5%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0000ALBW5,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Mission%20Command%20-%20Sea%20Game&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
